"pur_id","pur_slm_id","pur_gold_cost","pur_labor_cost","pur_method","pur_official_invoice","pur_date","pur_billing_date","pur_weight","pur_invoice_no","pur_last_update","pur_created_at","pur_total_trade_in_amt","pur_total_cash_amt","pur_total_amt","pur_payment_status","pur_code"
PUR_100316,SLM_100007,272.07,0,CASH,1,2023-05-01,2023-05-01,0,,2025-04-03 16:07:02.255,2025-04-03 16:07:02.255,,,,PAID,"0523SLG"
PUR_100317,SLM_100017,271.2,0,CASH,1,2023-05-01,2023-05-01,0,,2025-04-03 16:07:02.255,2025-04-03 16:07:02.255,,,,PAID,"0523XW"
PUR_100318,SLM_100015,268.9,0,CASH,1,2023-05-01,2023-05-01,0,,2025-04-03 16:07:02.255,2025-04-03 16:07:02.255,,,,PAID,"0523YF"
PUR_100319,SLM_100018,273.13,0,CASH,1,2023-05-01,2023-05-01,0,,2025-04-03 16:07:02.309,2025-04-03 16:07:02.309,,,,PAID,"0523YM"
PUR_100320,SLM_100020,341.33,0,CASH,1,2024-05-01,2024-05-01,0,,2025-04-03 16:07:02.309,2025-04-03 16:07:02.309,,,,PAID,"0524JJT"
PUR_100321,SLM_100007,347.8,0,CASH,1,2024-05-01,2024-05-01,0,,2025-04-03 16:07:02.309,2025-04-03 16:07:02.309,,,,PAID,"0524SLG"
PUR_100322,SLM_100026,338.36,0,CASH,1,2024-05-01,2024-05-01,0,,2025-04-03 16:07:02.358,2025-04-03 16:07:02.358,,,,PAID,"0524WX"
PUR_100323,SLM_100017,336.91,0,CASH,1,2024-05-01,2024-05-01,0,,2025-04-03 16:07:02.358,2025-04-03 16:07:02.358,,,,PAID,"0524XW"
PUR_100324,SLM_100015,331.87,0,CASH,1,2024-05-01,2024-05-01,0,,2025-04-03 16:07:02.358,2025-04-03 16:07:02.358,,,,PAID,"0524YF"
PUR_100325,SLM_100018,330.97,0,CASH,1,2024-05-01,2024-05-01,0,,2025-04-03 16:07:02.410,2025-04-03 16:07:02.410,,,,PAID,"0524YM"
PUR_100326,SLM_100010,330.53,0,CASH,1,2024-05-01,2024-05-01,0,,2025-04-03 16:07:02.410,2025-04-03 16:07:02.410,,,,PAID,"0524YX"
PUR_100327,SLM_100011,142.0,0,CASH,1,2011-06-01,2011-06-01,0,,2025-04-03 16:07:02.410,2025-04-03 16:07:02.410,,,,PAID,"0611GBT"
PUR_100328,SLM_100044,142.0,0,CASH,1,2011-06-01,2011-06-01,0,,2025-04-03 16:07:02.462,2025-04-03 16:07:02.462,,,,PAID,"0611GM"
PUR_100329,SLM_100009,142.0,0,CASH,1,2011-06-01,2011-06-01,0,,2025-04-03 16:07:02.462,2025-04-03 16:07:02.462,,,,PAID,"0611SH"
PUR_100330,SLM_100007,141.0,0,CASH,1,2011-06-01,2011-06-01,0,,2025-04-03 16:07:02.462,2025-04-03 16:07:02.462,,,,PAID,"0611SLG"
PUR_100331,SLM_100010,139.0,0,CASH,1,2011-06-01,2011-06-01,0,,2025-04-03 16:07:02.519,2025-04-03 16:07:02.519,,,,PAID,"0611YX"
PUR_100332,SLM_100011,157.0,0,CASH,1,2012-06-01,2012-06-01,0,,2025-04-03 16:07:02.519,2025-04-03 16:07:02.519,,,,PAID,"0612GBT"
PUR_100333,SLM_100008,155.0,0,CASH,1,2012-06-01,2012-06-01,0,,2025-04-03 16:07:02.519,2025-04-03 16:07:02.519,,,,PAID,"0612MH"
PUR_100334,SLM_100007,157.5,0,CASH,1,2012-06-01,2012-06-01,0,,2025-04-03 16:07:02.570,2025-04-03 16:07:02.570,,,,PAID,"0612SLG"
PUR_100335,SLM_100010,156.5,0,CASH,1,2012-06-01,2012-06-01,0,,2025-04-03 16:07:02.570,2025-04-03 16:07:02.570,,,,PAID,"0612YX"
PUR_100336,SLM_100007,133.0,0,CASH,1,2013-06-01,2013-06-01,0,,2025-04-03 16:07:02.570,2025-04-03 16:07:02.570,,,,PAID,"0613SLG"
PUR_100337,SLM_100035,122.0,0,CASH,1,2014-06-01,2014-06-01,0,,2025-04-03 16:07:02.621,2025-04-03 16:07:02.621,,,,PAID,"0614GC"
PUR_100338,SLM_100045,122.2,0,CASH,1,2014-06-01,2014-06-01,0,,2025-04-03 16:07:02.621,2025-04-03 16:07:02.621,,,,PAID,"0614GG"
PUR_100339,SLM_100036,121.1,0,CASH,1,2014-06-01,2014-06-01,0,,2025-04-03 16:07:02.621,2025-04-03 16:07:02.621,,,,PAID,"0614JF"
PUR_100340,SLM_100040,124.2,0,CASH,1,2014-06-01,2014-06-01,0,,2025-04-03 16:07:02.677,2025-04-03 16:07:02.677,,,,PAID,"0614MGT"
PUR_100341,SLM_100007,129.3,0,CASH,1,2014-06-01,2014-06-01,0,,2025-04-03 16:07:02.677,2025-04-03 16:07:02.677,,,,PAID,"0614SLG"
PUR_100342,SLM_100010,122.5,0,CASH,1,2014-06-01,2014-06-01,0,,2025-04-03 16:07:02.677,2025-04-03 16:07:02.677,,,,PAID,"0614YX"
PUR_100343,SLM_100013,134.65,0,CASH,1,2015-06-01,2015-06-01,0,,2025-04-03 16:07:02.732,2025-04-03 16:07:02.732,,,,PAID,"0615DE"
PUR_100344,SLM_100011,133.85,0,CASH,1,2015-06-01,2015-06-01,0,,2025-04-03 16:07:02.732,2025-04-03 16:07:02.732,,,,PAID,"0615GBT"
PUR_100345,SLM_100007,135.7,0,CASH,1,2015-06-01,2015-06-01,0,,2025-04-03 16:07:02.732,2025-04-03 16:07:02.732,,,,PAID,"0615SLG"
PUR_100346,SLM_100015,134.2,0,CASH,1,2015-06-01,2015-06-01,0,,2025-04-03 16:07:02.789,2025-04-03 16:07:02.789,,,,PAID,"0615YF"
PUR_100347,SLM_100010,134.1,0,CASH,1,2015-06-01,2015-06-01,0,,2025-04-03 16:07:02.789,2025-04-03 16:07:02.789,,,,PAID,"0615YX"
PUR_100348,SLM_100016,158.1,0,CASH,1,2016-06-01,2016-06-01,0,,2025-04-03 16:07:02.789,2025-04-03 16:07:02.789,,,,PAID,"0616HL"
PUR_100349,SLM_100012,153.6,0,CASH,1,2016-06-01,2016-06-01,0,,2025-04-03 16:07:02.840,2025-04-03 16:07:02.840,,,,PAID,"0616MGI"
PUR_100350,SLM_100007,157.4,0,CASH,1,2016-06-01,2016-06-01,0,,2025-04-03 16:07:02.840,2025-04-03 16:07:02.840,,,,PAID,"0616SLG"
PUR_100351,SLM_100017,160.8,0,CASH,1,2016-06-01,2016-06-01,0,,2025-04-03 16:07:02.840,2025-04-03 16:07:02.840,,,,PAID,"0616XW"
PUR_100352,SLM_100011,162.7,0,CASH,1,2017-06-01,2017-06-01,0,,2025-04-03 16:07:02.905,2025-04-03 16:07:02.905,,,,PAID,"0617GBT"
PUR_100353,SLM_100016,164.2,0,CASH,1,2017-06-01,2017-06-01,0,,2025-04-03 16:07:02.905,2025-04-03 16:07:02.905,,,,PAID,"0617HL"
PUR_100354,SLM_100007,166.8,0,CASH,1,2017-06-01,2017-06-01,0,,2025-04-03 16:07:02.905,2025-04-03 16:07:02.905,,,,PAID,"0617SLG"
PUR_100355,SLM_100018,166.8,0,CASH,1,2017-06-01,2017-06-01,0,,2025-04-03 16:07:02.965,2025-04-03 16:07:02.965,,,,PAID,"0617YM"
PUR_100356,SLM_100013,153.86,0,CASH,1,2018-06-01,2018-06-01,0,,2025-04-03 16:07:02.965,2025-04-03 16:07:02.965,,,,PAID,"0618DE"
PUR_100357,SLM_100007,156.3,0,CASH,1,2018-06-01,2018-06-01,0,,2025-04-03 16:07:02.965,2025-04-03 16:07:02.965,,,,PAID,"0618SLG"
PUR_100358,SLM_100017,153.0,0,CASH,1,2018-06-01,2018-06-01,0,,2025-04-03 16:07:03.022,2025-04-03 16:07:03.022,,,,PAID,"0618XW"
PUR_100359,SLM_100015,156.11,0,CASH,1,2018-06-01,2018-06-01,0,,2025-04-03 16:07:03.022,2025-04-03 16:07:03.022,,,,PAID,"0618YF"
PUR_100360,SLM_100018,153.91,0,CASH,1,2018-06-01,2018-06-01,0,,2025-04-03 16:07:03.022,2025-04-03 16:07:03.022,,,,PAID,"0618YM"
PUR_100361,SLM_100010,156.7,0,CASH,1,2018-06-01,2018-06-01,0,,2025-04-03 16:07:03.075,2025-04-03 16:07:03.075,,,,PAID,"0618YX"
PUR_100362,SLM_100007,170.23,0,CASH,1,2019-06-01,2019-06-01,0,,2025-04-03 16:07:03.075,2025-04-03 16:07:03.075,,,,PAID,"0619SLG"
PUR_100363,SLM_100017,173.9,0,CASH,1,2019-06-01,2019-06-01,0,,2025-04-03 16:07:03.075,2025-04-03 16:07:03.075,,,,PAID,"0619XW"
PUR_100364,SLM_100018,168.41,0,CASH,1,2019-06-01,2019-06-01,0,,2025-04-03 16:07:03.128,2025-04-03 16:07:03.128,,,,PAID,"0619YM"
PUR_100365,SLM_100010,166.4,0,CASH,1,2019-06-01,2019-06-01,0,,2025-04-03 16:07:03.128,2025-04-03 16:07:03.128,,,,PAID,"0619YX"
PUR_100366,SLM_100007,224.28,0,CASH,1,2020-06-01,2020-06-01,0,,2025-04-03 16:07:03.128,2025-04-03 16:07:03.128,,,,PAID,"0620SLG"
PUR_100367,SLM_100018,227.93,0,CASH,1,2020-06-01,2020-06-01,0,,2025-04-03 16:07:03.176,2025-04-03 16:07:03.176,,,,PAID,"0620YM"
PUR_100368,SLM_100020,244.11,0,CASH,1,2022-06-01,2022-06-01,0,,2025-04-03 16:07:03.176,2025-04-03 16:07:03.176,,,,PAID,"0622JJT"
PUR_100369,SLM_100019,244.03,0,CASH,1,2022-06-01,2022-06-01,0,,2025-04-03 16:07:03.176,2025-04-03 16:07:03.176,,,,PAID,"0622LUX"
PUR_100370,SLM_100007,246.92,0,CASH,1,2022-06-01,2022-06-01,0,,2025-04-03 16:07:03.230,2025-04-03 16:07:03.230,,,,PAID,"0622SLG"
PUR_100371,SLM_100017,239.87,0,CASH,1,2022-06-01,2022-06-01,0,,2025-04-03 16:07:03.230,2025-04-03 16:07:03.230,,,,PAID,"0622XW"
PUR_100372,SLM_100015,241.6,0,CASH,1,2022-06-01,2022-06-01,0,,2025-04-03 16:07:03.230,2025-04-03 16:07:03.230,,,,PAID,"0622YF"
PUR_100373,SLM_100018,246.51,0,CASH,1,2022-06-01,2022-06-01,0,,2025-04-03 16:07:03.283,2025-04-03 16:07:03.283,,,,PAID,"0622YM"
PUR_100374,SLM_100010,248.6,0,CASH,1,2022-06-01,2022-06-01,0,,2025-04-03 16:07:03.283,2025-04-03 16:07:03.283,,,,PAID,"0622YX"
PUR_100375,SLM_100023,329.4,0,CASH,1,2024-06-01,2024-06-01,0,,2025-04-03 16:07:03.283,2025-04-03 16:07:03.283,,,,PAID,"0624CJ"
PUR_100376,SLM_100020,326.24,0,CASH,1,2024-06-01,2024-06-01,0,,2025-04-03 16:07:03.339,2025-04-03 16:07:03.339,,,,PAID,"0624JJT"
PUR_100377,SLM_100034,335.45,0,CASH,1,2024-06-01,2024-06-01,0,,2025-04-03 16:07:03.339,2025-04-03 16:07:03.339,,,,PAID,"0624JS"
PUR_100378,SLM_100007,337.24,0,CASH,1,2024-06-01,2024-06-01,0,,2025-04-03 16:07:03.339,2025-04-03 16:07:03.339,,,,PAID,"0624SLG"
PUR_100379,SLM_100015,329.62,0,CASH,1,2024-06-01,2024-06-01,0,,2025-04-03 16:07:03.393,2025-04-03 16:07:03.393,,,,PAID,"0624YF"
PUR_100380,SLM_100018,331.41,0,CASH,1,2024-06-01,2024-06-01,0,,2025-04-03 16:07:03.393,2025-04-03 16:07:03.393,,,,PAID,"0624YM"
PUR_100381,SLM_100010,328.42,0,CASH,1,2024-06-01,2024-06-01,0,,2025-04-03 16:07:03.393,2025-04-03 16:07:03.393,,,,PAID,"0624YX"
PUR_100382,SLM_100006,144.5,0,CASH,1,2011-07-01,2011-07-01,0,,2025-04-03 16:07:03.461,2025-04-03 16:07:03.461,,,,PAID,"0711MG"
PUR_100383,SLM_100007,138.0,0,CASH,1,2011-07-01,2011-07-01,0,,2025-04-03 16:07:03.461,2025-04-03 16:07:03.461,,,,PAID,"0711SLG"
PUR_100384,SLM_100010,139.0,0,CASH,1,2011-07-01,2011-07-01,0,,2025-04-03 16:07:03.461,2025-04-03 16:07:03.461,,,,PAID,"0711YX"
PUR_100385,SLM_100011,153.5,0,CASH,1,2012-07-01,2012-07-01,0,,2025-04-03 16:07:03.537,2025-04-03 16:07:03.537,,,,PAID,"0712GBT"
PUR_100386,SLM_100007,153.5,0,CASH,1,2012-07-01,2012-07-01,0,,2025-04-03 16:07:03.537,2025-04-03 16:07:03.537,,,,PAID,"0712SLG"
PUR_100387,SLM_100011,121.0,0,CASH,1,2013-07-01,2013-07-01,0,,2025-04-03 16:07:03.537,2025-04-03 16:07:03.537,,,,PAID,"0713GBT"
PUR_100388,SLM_100029,120.5,0,CASH,1,2013-07-01,2013-07-01,0,,2025-04-03 16:07:03.622,2025-04-03 16:07:03.622,,,,PAID,"0713KP"
PUR_100389,SLM_100007,129.5,0,CASH,1,2013-07-01,2013-07-01,0,,2025-04-03 16:07:03.622,2025-04-03 16:07:03.622,,,,PAID,"0713SLG"
PUR_100390,SLM_100010,124.0,0,CASH,1,2013-07-01,2013-07-01,0,,2025-04-03 16:07:03.622,2025-04-03 16:07:03.622,,,,PAID,"0713YX"
PUR_100391,SLM_100011,127.8,0,CASH,1,2014-07-01,2014-07-01,0,,2025-04-03 16:07:03.691,2025-04-03 16:07:03.691,,,,PAID,"0714GBT"
PUR_100392,SLM_100035,127.4,0,CASH,1,2014-07-01,2014-07-01,0,,2025-04-03 16:07:03.691,2025-04-03 16:07:03.691,,,,PAID,"0714GC"
PUR_100393,SLM_100045,126.4,0,CASH,1,2014-07-01,2014-07-01,0,,2025-04-03 16:07:03.691,2025-04-03 16:07:03.691,,,,PAID,"0714GG"
PUR_100394,SLM_100029,125.8,0,CASH,1,2014-07-01,2014-07-01,0,,2025-04-03 16:07:03.766,2025-04-03 16:07:03.766,,,,PAID,"0714KP"
PUR_100395,SLM_100012,125.3,0,CASH,1,2014-07-01,2014-07-01,0,,2025-04-03 16:07:03.766,2025-04-03 16:07:03.766,,,,PAID,"0714MGI"
PUR_100396,SLM_100009,128.1,0,CASH,1,2014-07-01,2014-07-01,0,,2025-04-03 16:07:03.766,2025-04-03 16:07:03.766,,,,PAID,"0714SH"
PUR_100397,SLM_100007,128.0,0,CASH,1,2014-07-01,2014-07-01,0,,2025-04-03 16:07:03.835,2025-04-03 16:07:03.835,,,,PAID,"0714SLG"
PUR_100398,SLM_100010,127.5,0,CASH,1,2014-07-01,2014-07-01,0,,2025-04-03 16:07:03.835,2025-04-03 16:07:03.835,,,,PAID,"0714YX"
PUR_100399,SLM_100014,126.45,0,CASH,1,2015-07-01,2015-07-01,0,,2025-04-03 16:07:03.835,2025-04-03 16:07:03.835,,,,PAID,"0715FS"
PUR_100400,SLM_100011,133.5,0,CASH,1,2015-07-01,2015-07-01,0,,2025-04-03 16:07:03.936,2025-04-03 16:07:03.936,,,,PAID,"0715GBT"
PUR_100401,SLM_100036,133.2,0,CASH,1,2015-07-01,2015-07-01,0,,2025-04-03 16:07:03.936,2025-04-03 16:07:03.936,,,,PAID,"0715JF"
PUR_100402,SLM_100007,135.7,0,CASH,1,2015-07-01,2015-07-01,0,,2025-04-03 16:07:03.936,2025-04-03 16:07:03.936,,,,PAID,"0715SLG"
PUR_100403,SLM_100015,126.5,0,CASH,1,2015-07-01,2015-07-01,0,,2025-04-03 16:07:03.990,2025-04-03 16:07:03.990,,,,PAID,"0715YF"
PUR_100404,SLM_100010,125.65,0,CASH,1,2015-07-01,2015-07-01,0,,2025-04-03 16:07:03.990,2025-04-03 16:07:03.990,,,,PAID,"0715YX"
PUR_100405,SLM_100013,163.3,0,CASH,1,2016-07-01,2016-07-01,0,,2025-04-03 16:07:03.990,2025-04-03 16:07:03.990,,,,PAID,"0716DE"
PUR_100406,SLM_100012,161.2,0,CASH,1,2016-07-01,2016-07-01,0,,2025-04-03 16:07:04.051,2025-04-03 16:07:04.051,,,,PAID,"0716MGI"
PUR_100407,SLM_100007,164.9,0,CASH,1,2016-07-01,2016-07-01,0,,2025-04-03 16:07:04.051,2025-04-03 16:07:04.051,,,,PAID,"0716SLG"
PUR_100408,SLM_100010,164.4,0,CASH,1,2016-07-01,2016-07-01,0,,2025-04-03 16:07:04.051,2025-04-03 16:07:04.051,,,,PAID,"0716YX"
PUR_100409,SLM_100007,161.7,0,CASH,1,2017-07-01,2017-07-01,0,,2025-04-03 16:07:04.104,2025-04-03 16:07:04.104,,,,PAID,"0717SLG"
PUR_100410,SLM_100018,161.1,0,CASH,1,2017-07-01,2017-07-01,0,,2025-04-03 16:07:04.104,2025-04-03 16:07:04.104,,,,PAID,"0717YM"
PUR_100411,SLM_100010,162.7,0,CASH,1,2017-07-01,2017-07-01,0,,2025-04-03 16:07:04.104,2025-04-03 16:07:04.104,,,,PAID,"0717YX"
PUR_100412,SLM_100007,155.2,0,CASH,1,2018-07-01,2018-07-01,0,,2025-04-03 16:07:04.158,2025-04-03 16:07:04.158,,,,PAID,"0718SLG"
PUR_100413,SLM_100018,152.72,0,CASH,1,2018-07-01,2018-07-01,0,,2025-04-03 16:07:04.158,2025-04-03 16:07:04.158,,,,PAID,"0718YM"
PUR_100414,SLM_100013,174.58,0,CASH,1,2019-07-01,2019-07-01,0,,2025-04-03 16:07:04.158,2025-04-03 16:07:04.158,,,,PAID,"0719DE"
PUR_100415,SLM_100031,178.96,0,CASH,1,2019-07-01,2019-07-01,0,,2025-04-03 16:07:04.209,2025-04-03 16:07:04.209,,,,PAID,"0719MK"
PUR_100416,SLM_100007,174.35,0,CASH,1,2019-07-01,2019-07-01,0,,2025-04-03 16:07:04.209,2025-04-03 16:07:04.209,,,,PAID,"0719SLG"
PUR_100417,SLM_100015,174.57,0,CASH,1,2019-07-01,2019-07-01,0,,2025-04-03 16:07:04.209,2025-04-03 16:07:04.209,,,,PAID,"0719YF"
PUR_100418,SLM_100018,177.66,0,CASH,1,2019-07-01,2019-07-01,0,,2025-04-03 16:07:04.259,2025-04-03 16:07:04.259,,,,PAID,"0719YM"
PUR_100419,SLM_100010,179.58,0,CASH,1,2019-07-01,2019-07-01,0,,2025-04-03 16:07:04.259,2025-04-03 16:07:04.259,,,,PAID,"0719YX"
PUR_100420,SLM_100031,230.79,0,CASH,1,2020-07-01,2020-07-01,0,,2025-04-03 16:07:04.259,2025-04-03 16:07:04.259,,,,PAID,"0720MK"
PUR_100421,SLM_100017,249.88,0,CASH,1,2020-07-01,2020-07-01,0,,2025-04-03 16:07:04.309,2025-04-03 16:07:04.309,,,,PAID,"0720XW"
PUR_100422,SLM_100020,240.06,0,CASH,1,2022-07-01,2022-07-01,0,,2025-04-03 16:07:04.309,2025-04-03 16:07:04.309,,,,PAID,"0722JJT"
PUR_100423,SLM_100019,236.37,0,CASH,1,2022-07-01,2022-07-01,0,,2025-04-03 16:07:04.309,2025-04-03 16:07:04.309,,,,PAID,"0722LUX"
PUR_100424,SLM_100007,230.78,0,CASH,1,2022-07-01,2022-07-01,0,,2025-04-03 16:07:04.360,2025-04-03 16:07:04.360,,,,PAID,"0722SLG"
PUR_100425,SLM_100025,240.87,0,CASH,1,2022-07-01,2022-07-01,0,,2025-04-03 16:07:04.360,2025-04-03 16:07:04.360,,,,PAID,"0722TC"
PUR_100426,SLM_100015,230.44,0,CASH,1,2022-07-01,2022-07-01,0,,2025-04-03 16:07:04.360,2025-04-03 16:07:04.360,,,,PAID,"0722YF"
PUR_100427,SLM_100018,240.59,0,CASH,1,2022-07-01,2022-07-01,0,,2025-04-03 16:07:04.463,2025-04-03 16:07:04.463,,,,PAID,"0722YM"
PUR_100428,SLM_100010,234.67,0,CASH,1,2022-07-01,2022-07-01,0,,2025-04-03 16:07:04.463,2025-04-03 16:07:04.463,,,,PAID,"0722YX"
PUR_100429,SLM_100023,334.9,0,CASH,1,2024-07-01,2024-07-01,0,,2025-04-03 16:07:04.463,2025-04-03 16:07:04.463,,,,PAID,"0724CJ"
PUR_100430,SLM_100020,335.0,0,CASH,1,2024-07-01,2024-07-01,0,,2025-04-03 16:07:04.536,2025-04-03 16:07:04.536,,,,PAID,"0724JJT"
PUR_100431,SLM_100019,333.97,0,CASH,1,2024-07-01,2024-07-01,0,,2025-04-03 16:07:04.536,2025-04-03 16:07:04.536,,,,PAID,"0724LUX"
PUR_100432,SLM_100024,339.4,0,CASH,1,2024-07-01,2024-07-01,0,,2025-04-03 16:07:04.536,2025-04-03 16:07:04.536,,,,PAID,"0724SF"
PUR_100433,SLM_100007,337.65,0,CASH,1,2024-07-01,2024-07-01,0,,2025-04-03 16:07:04.587,2025-04-03 16:07:04.587,,,,PAID,"0724SLG"
PUR_100434,SLM_100017,342.06,0,CASH,1,2024-07-01,2024-07-01,0,,2025-04-03 16:07:04.587,2025-04-03 16:07:04.587,,,,PAID,"0724XW"
PUR_100435,SLM_100018,347.73,0,CASH,1,2024-07-01,2024-07-01,0,,2025-04-03 16:07:04.587,2025-04-03 16:07:04.587,,,,PAID,"0724YM"
PUR_100436,SLM_100010,336.84,0,CASH,1,2024-07-01,2024-07-01,0,,2025-04-03 16:07:04.641,2025-04-03 16:07:04.641,,,,PAID,"0724YX"
PUR_100437,SLM_100011,166.5,0,CASH,1,2011-08-01,2011-08-01,0,,2025-04-03 16:07:04.641,2025-04-03 16:07:04.641,,,,PAID,"0811GBT"
PUR_100438,SLM_100007,161.5,0,CASH,1,2011-08-01,2011-08-01,0,,2025-04-03 16:07:04.641,2025-04-03 16:07:04.641,,,,PAID,"0811SLG"
PUR_100439,SLM_100010,169.0,0,CASH,1,2011-08-01,2011-08-01,0,,2025-04-03 16:07:04.694,2025-04-03 16:07:04.694,,,,PAID,"0811YX"
PUR_100440,SLM_100011,153.0,0,CASH,1,2012-08-01,2012-08-01,0,,2025-04-03 16:07:04.694,2025-04-03 16:07:04.694,,,,PAID,"0812GBT"
PUR_100441,SLM_100006,151.0,0,CASH,1,2012-08-01,2012-08-01,0,,2025-04-03 16:07:04.694,2025-04-03 16:07:04.694,,,,PAID,"0812MG"
PUR_100442,SLM_100007,154.5,0,CASH,1,2012-08-01,2012-08-01,0,,2025-04-03 16:07:04.758,2025-04-03 16:07:04.758,,,,PAID,"0812SLG"
PUR_100443,SLM_100010,154.0,0,CASH,1,2012-08-01,2012-08-01,0,,2025-04-03 16:07:04.758,2025-04-03 16:07:04.758,,,,PAID,"0812YX"
PUR_100444,SLM_100029,128.5,0,CASH,1,2013-08-01,2013-08-01,0,,2025-04-03 16:07:04.758,2025-04-03 16:07:04.758,,,,PAID,"0813KP"
PUR_100445,SLM_100007,131.0,0,CASH,1,2013-08-01,2013-08-01,0,,2025-04-03 16:07:04.808,2025-04-03 16:07:04.808,,,,PAID,"0813SLG"
PUR_100446,SLM_100010,142.0,0,CASH,1,2013-08-01,2013-08-01,0,,2025-04-03 16:07:04.808,2025-04-03 16:07:04.808,,,,PAID,"0813YX"
PUR_100447,SLM_100011,122.8,0,CASH,1,2014-08-01,2014-08-01,0,,2025-04-03 16:07:04.808,2025-04-03 16:07:04.808,,,,PAID,"0814GBT"
PUR_100448,SLM_100035,127.1,0,CASH,1,2014-08-01,2014-08-01,0,,2025-04-03 16:07:04.865,2025-04-03 16:07:04.865,,,,PAID,"0814GC"
PUR_100449,SLM_100045,123.2,0,CASH,1,2014-08-01,2014-08-01,0,,2025-04-03 16:07:04.865,2025-04-03 16:07:04.865,,,,PAID,"0814GG"
PUR_100450,SLM_100012,126.2,0,CASH,1,2014-08-01,2014-08-01,0,,2025-04-03 16:07:04.865,2025-04-03 16:07:04.865,,,,PAID,"0814MGI"
PUR_100451,SLM_100007,127.4,0,CASH,1,2014-08-01,2014-08-01,0,,2025-04-03 16:07:04.918,2025-04-03 16:07:04.918,,,,PAID,"0814SLG"
PUR_100452,SLM_100011,129.6,0,CASH,1,2015-08-01,2015-08-01,0,,2025-04-03 16:07:04.918,2025-04-03 16:07:04.918,,,,PAID,"0815GBT"
PUR_100453,SLM_100036,129.85,0,CASH,1,2015-08-01,2015-08-01,0,,2025-04-03 16:07:04.918,2025-04-03 16:07:04.918,,,,PAID,"0815JF"
PUR_100454,SLM_100012,147.3,0,CASH,1,2015-08-01,2015-08-01,0,,2025-04-03 16:07:04.987,2025-04-03 16:07:04.987,,,,PAID,"0815MGI"
PUR_100455,SLM_100007,138.8,0,CASH,1,2015-08-01,2015-08-01,0,,2025-04-03 16:07:04.987,2025-04-03 16:07:04.987,,,,PAID,"0815SLG"
PUR_100456,SLM_100011,166.7,0,CASH,1,2016-08-01,2016-08-01,0,,2025-04-03 16:07:04.987,2025-04-03 16:07:04.987,,,,PAID,"0816GBT"
PUR_100457,SLM_100007,165.6,0,CASH,1,2016-08-01,2016-08-01,0,,2025-04-03 16:07:05.052,2025-04-03 16:07:05.052,,,,PAID,"0816SLG"
PUR_100458,SLM_100013,164.7,0,CASH,1,2017-08-01,2017-08-01,0,,2025-04-03 16:07:05.052,2025-04-03 16:07:05.052,,,,PAID,"0817DE"
PUR_100459,SLM_100011,168.5,0,CASH,1,2017-08-01,2017-08-01,0,,2025-04-03 16:07:05.052,2025-04-03 16:07:05.052,,,,PAID,"0817GBT"
PUR_100460,SLM_100007,165.7,0,CASH,1,2017-08-01,2017-08-01,0,,2025-04-03 16:07:05.115,2025-04-03 16:07:05.115,,,,PAID,"0817SLG"
PUR_100461,SLM_100017,166.9,0,CASH,1,2017-08-01,2017-08-01,0,,2025-04-03 16:07:05.115,2025-04-03 16:07:05.115,,,,PAID,"0817XW"
PUR_100462,SLM_100018,164.8,0,CASH,1,2017-08-01,2017-08-01,0,,2025-04-03 16:07:05.115,2025-04-03 16:07:05.115,,,,PAID,"0817YM"
PUR_100463,SLM_100013,148.21,0,CASH,1,2018-08-01,2018-08-01,0,,2025-04-03 16:07:05.182,2025-04-03 16:07:05.182,,,,PAID,"0818DE"
PUR_100464,SLM_100007,151.6,0,CASH,1,2018-08-01,2018-08-01,0,,2025-04-03 16:07:05.182,2025-04-03 16:07:05.182,,,,PAID,"0818SLG"
PUR_100465,SLM_100017,147.25,0,CASH,1,2018-08-01,2018-08-01,0,,2025-04-03 16:07:05.182,2025-04-03 16:07:05.182,,,,PAID,"0818XW"
PUR_100466,SLM_100015,145.25,0,CASH,1,2018-08-01,2018-08-01,0,,2025-04-03 16:07:05.255,2025-04-03 16:07:05.255,,,,PAID,"0818YF"
PUR_100467,SLM_100018,150.0,0,CASH,1,2018-08-01,2018-08-01,0,,2025-04-03 16:07:05.255,2025-04-03 16:07:05.255,,,,PAID,"0818YM"
PUR_100468,SLM_100010,150.23,0,CASH,1,2018-08-01,2018-08-01,0,,2025-04-03 16:07:05.255,2025-04-03 16:07:05.255,,,,PAID,"0818YX"
PUR_100469,SLM_100007,178.03,0,CASH,1,2019-08-01,2019-08-01,0,,2025-04-03 16:07:05.305,2025-04-03 16:07:05.305,,,,PAID,"0819SLG"
PUR_100470,SLM_100018,176.49,0,CASH,1,2019-08-01,2019-08-01,0,,2025-04-03 16:07:05.305,2025-04-03 16:07:05.305,,,,PAID,"0819YM"
PUR_100471,SLM_100010,194.88,0,CASH,1,2019-08-01,2019-08-01,0,,2025-04-03 16:07:05.305,2025-04-03 16:07:05.305,,,,PAID,"0819YX"
PUR_100472,SLM_100031,245.85,0,CASH,1,2020-08-01,2020-08-01,0,,2025-04-03 16:07:05.366,2025-04-03 16:07:05.366,,,,PAID,"0820MK"
PUR_100473,SLM_100007,257.58,0,CASH,1,2020-08-01,2020-08-01,0,,2025-04-03 16:07:05.366,2025-04-03 16:07:05.366,,,,PAID,"0820SLG"
